customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5732121c,Female,0,No,No,39,No,No,No,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),58.74,5140.14,Yes
1b2b4c7f,Female,1,Yes,No,0,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.08,3349.81,No
a8db9815,Female,1,No,No,30,No,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),94.77,6940.27,Yes
d48a580a,Male,1,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,116.47,649.64,Yes
d511896e,Male,1,Yes,Yes,22,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,One year,No,Electronic check,30.17,2037.51,Yes
6b21c26e,Male,0,No,Yes,15,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,49.63,1664.08,No
cda82677,Male,0,Yes,Yes,72,No,No,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),36.06,596.0,No
2879c944,Female,0,Yes,Yes,56,Yes,No phone service,No,No,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,48.19,7801.68,No
2a0ff7fa,Female,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,53.45,5903.2,Yes
cc2670c2,Female,1,No,Yes,19,No,No,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,74.13,3622.05,No
84251a9e,Female,0,No,Yes,19,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),21.84,1329.95,No
a428a849,Female,0,Yes,Yes,50,No,No,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,38.05,3398.74,Yes
53b696c4,Female,1,No,No,40,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,100.77,2446.85,No
5a6873b0,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,One year,Yes,Electronic check,75.41,5579.17,Yes
0db445ba,Male,1,No,No,41,No,No,DSL,Yes,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),26.07,3208.39,No
cf8dee07,Male,0,No,No,60,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,99.86,6626.37,No
3fad7345,Female,1,No,Yes,65,No,Yes,DSL,Yes,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,49.43,3105.16,No
b8d62fe2,Male,0,Yes,No,57,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),109.62,1978.62,No
d90f8651,Female,0,Yes,Yes,0,No,No,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,74.79,3578.07,No
574c080d,Female,0,No,No,68,No,No,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,97.88,4929.21,No
62cb7169,Female,1,Yes,Yes,37,No,No,No,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),29.18,3274.34,No
8c1a971a,Female,1,No,No,54,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,43.63,5075.64,Yes
7b22efbc,Male,0,Yes,No,12,No,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),90.81,2900.58,Yes
c50d7897,Female,0,No,Yes,71,No,Yes,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),69.97,2667.88,No
e246f121,Female,0,Yes,No,17,No,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,No,Electronic check,63.68,2961.86,No
ff881412,Male,0,Yes,No,27,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Electronic check,69.29,7895.49,No
a9de6774,Male,0,Yes,No,3,No,No,DSL,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),26.73,1859.71,No
e3ba9654,Female,1,No,No,28,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,25.5,867.72,No
2e187e44,Female,1,No,No,27,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),29.02,5811.26,No
4739ede5,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,Two year,No,Mailed check,49.33,3815.82,No
4c7e68fa,Male,1,No,No,34,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,22.56,7923.55,Yes
fe7b1bbb,Female,0,No,No,6,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,68.97,3957.98,Yes
3ac8eb62,Female,1,Yes,No,65,No,No phone service,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),32.42,1986.96,No
83a34326,Female,1,Yes,Yes,43,No,No,No,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,84.5,613.97,Yes
68ac965c,Male,1,No,No,19,Yes,No phone service,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.66,6361.23,No
b5bf7c1c,Female,1,Yes,Yes,33,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,112.01,3449.35,Yes
3815258c,Female,1,No,Yes,47,No,No,No,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),48.39,2080.16,No
9895b1ee,Female,1,Yes,No,40,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),32.62,3851.47,No
d4c4110b,Female,1,No,Yes,33,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),41.14,4592.23,Yes
76dbc931,Male,1,No,Yes,42,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),95.25,2470.59,Yes
2a4b1701,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,49.05,892.22,No
23bfa423,Male,0,No,Yes,22,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,41.59,73.2,Yes
cb1555c7,Female,1,Yes,No,48,No,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Electronic check,28.27,3455.68,Yes
b4fcb808,Female,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.59,2311.12,No
e54d0e7f,Male,1,No,Yes,57,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,No,Mailed check,45.37,4007.86,No
fbba455c,Male,1,No,No,35,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),58.42,5986.53,Yes
e8144ec1,Female,0,No,Yes,62,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,27.17,5049.19,No
726cdc16,Male,0,No,No,6,No,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),102.91,4772.35,Yes
d6e8cae9,Male,0,No,Yes,18,No,Yes,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),109.0,5781.75,No
3dfaa018,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,42.03,7872.34,No
5f0fae91,Male,1,Yes,Yes,5,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),53.67,4961.43,Yes
0b71f68b,Female,1,Yes,Yes,10,No,Yes,DSL,No,No,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,36.53,242.36,No
74f9b93b,Male,1,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),32.98,6103.87,No
e0b4e2bf,Female,1,No,No,28,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),33.83,4685.41,Yes
a693ba4d,Male,0,No,Yes,62,No,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),54.98,7821.14,No
9e9af9de,Female,0,No,Yes,5,No,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),47.68,3430.28,No
66b40a90,Male,1,Yes,No,24,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,90.75,1437.26,Yes
afae4da7,Female,0,No,No,69,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.33,7719.34,No
3a2f61dc,Male,1,Yes,No,64,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),82.93,2592.46,No
810a618d,Male,0,Yes,No,22,Yes,No phone service,No,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),105.72,1735.56,Yes
901ff7a6,Male,0,Yes,No,5,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No,One year,No,Mailed check,78.9,3508.21,Yes
3165d71d,Male,1,Yes,Yes,43,No,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.59,2385.92,No
a6686519,Male,0,Yes,Yes,35,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,83.28,751.47,No
feb22e12,Female,1,Yes,No,65,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),28.36,820.65,No
d75ca32f,Male,1,No,Yes,14,No,No,No,No,No,No internet service,No,Yes,No,One year,No,Credit card (automatic),72.38,4432.68,No
b4ce6ec6,Male,1,No,No,69,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.93,1013.65,Yes
eb576c78,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),20.22,1133.45,Yes
4d773fa4,Male,1,No,No,17,No,No phone service,No,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),107.68,7570.11,Yes
9eef4da3,Female,1,No,No,11,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No,One year,No,Credit card (automatic),34.1,2084.93,Yes
22472434,Female,0,Yes,No,19,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,43.2,5934.03,No
20aeb63c,Female,1,No,Yes,54,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Credit card (automatic),51.88,311.09,No
246249c9,Male,1,No,Yes,65,No,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,23.66,2449.11,No
34dc54b4,Female,1,No,Yes,42,Yes,No,No,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),30.92,2741.86,No
3034de7b,Male,0,Yes,Yes,13,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Two year,No,Mailed check,96.16,7705.56,No
6d2654d4,Female,1,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,40.96,5169.3,Yes
773c6d3c,Male,0,No,No,23,No,Yes,DSL,No internet service,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,41.69,7032.5,No
72cad02f,Male,1,Yes,Yes,59,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),69.51,4185.82,Yes
49e9a96f,Female,0,No,Yes,6,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,97.03,5394.48,No
dfc4dffd,Female,1,No,No,64,No,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,25.41,7306.34,No
209204ce,Female,0,No,No,3,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),22.87,4682.43,Yes
57228962,Female,0,No,No,25,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),93.48,1594.47,No
54fcd294,Female,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,86.71,6910.67,No
1ccb6b09,Male,0,Yes,No,15,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),34.07,751.94,Yes
6b92f470,Female,0,No,No,58,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,53.34,7806.65,Yes
df092022,Male,0,No,Yes,71,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),106.72,4058.08,No
2865cf9d,Male,0,Yes,No,46,No,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,71.31,6565.24,Yes
22480ad1,Female,1,Yes,Yes,35,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),30.9,4598.93,Yes
ff11aec5,Female,0,Yes,Yes,13,No,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,95.93,5255.66,Yes
75701cfd,Male,0,Yes,No,20,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.86,6768.84,No
46bbc8a8,Female,0,No,Yes,54,No,No,Fiber optic,No,No,Yes,No,No internet service,No,Two year,Yes,Electronic check,69.11,1118.4,Yes
aeb7c5b9,Male,1,Yes,Yes,52,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,105.42,2470.66,No
2507dee1,Female,0,Yes,No,43,Yes,Yes,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,52.19,2298.16,No
cd592dad,Male,1,Yes,No,17,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),92.21,4664.1,No
280b4410,Female,0,Yes,Yes,72,No,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),96.44,4172.16,No
a7f5abab,Female,0,Yes,No,42,No,No,DSL,No internet service,No,Yes,No,No,No,One year,No,Mailed check,59.58,7002.34,No
6af412c3,Male,1,Yes,Yes,41,No,No,DSL,No internet service,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),25.97,5579.57,No
0c28ddd9,Female,1,Yes,Yes,52,No,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),82.08,3643.43,No
7796c807,Male,1,No,No,66,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Credit card (automatic),38.31,7414.49,No
2ceb7133,Male,1,Yes,No,8,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),30.93,4256.36,Yes
465baa76,Male,1,No,No,57,No,Yes,No,No,No internet service,No,No internet service,No internet service,No,Two year,No,Mailed check,33.41,7248.59,Yes
a99d6b79,Male,1,No,Yes,62,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),78.32,4759.33,Yes
51bd16f8,Female,1,No,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,One year,No,Electronic check,90.83,3341.09,No
1e633323,Female,0,No,Yes,32,Yes,No,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),39.77,4053.52,Yes
145c2dbb,Female,0,Yes,No,66,No,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,53.93,2254.91,No
67362eb6,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Mailed check,82.21,1035.1,Yes
05b62fc8,Female,0,No,No,33,No,No,No,Yes,No,No,Yes,No,No internet service,One year,No,Credit card (automatic),21.23,5537.54,No
4f8e5704,Female,0,No,No,40,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,59.33,5302.94,No
8f8b8023,Male,0,No,Yes,63,Yes,No,No,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),34.32,6092.91,No
bcb90d02,Male,0,Yes,No,52,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),110.93,5161.44,No
a106e0d1,Female,1,No,Yes,45,Yes,Yes,No,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),48.37,5196.99,Yes
337f18a8,Female,1,Yes,Yes,37,No,Yes,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,117.44,6523.64,No
c7656408,Male,1,No,No,57,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,45.27,5879.83,Yes
5f972659,Female,0,Yes,No,20,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),94.18,1426.07,No
e57bddab,Female,1,Yes,No,3,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,20.86,166.51,No
41b5fcb5,Female,1,Yes,No,59,Yes,No phone service,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),89.89,359.9,No
955aeac6,Female,1,No,No,13,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),85.02,3132.32,Yes
566ae699,Female,1,Yes,Yes,37,No,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),107.24,6514.48,No
1900506f,Female,1,No,No,39,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),88.43,2181.99,No
abf8011e,Male,1,No,Yes,1,No,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),21.4,813.08,No
f5d5d3ab,Male,1,No,No,44,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),79.8,4660.17,No
57366223,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),22.38,3342.1,Yes
79d8853b,Male,1,Yes,Yes,69,Yes,No phone service,No,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,50.04,2463.2,No
67197d20,Male,0,Yes,No,44,No,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),43.36,2673.48,Yes
829152e8,Male,0,Yes,No,20,No,No phone service,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,No,Mailed check,52.81,5818.91,Yes
57e2bf91,Male,1,No,No,20,Yes,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,70.38,7258.77,Yes
8e43fd09,Male,1,No,Yes,24,No,Yes,No,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.21,128.27,Yes
923c4f43,Female,1,No,Yes,22,Yes,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),91.42,6862.51,No
09650e12,Male,0,No,Yes,19,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,73.47,1782.95,Yes
6aa6071e,Male,1,No,No,24,No,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,116.11,281.25,No
bb95b38b,Female,0,Yes,No,23,Yes,No phone service,No,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,93.3,4227.38,Yes
06391ceb,Male,1,Yes,No,26,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),103.42,3142.41,No
53987d71,Female,0,Yes,Yes,69,No,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,21.61,7336.95,No
df6d6dfc,Female,1,No,No,72,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Mailed check,40.21,621.63,No
cdecf195,Female,1,Yes,No,40,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,79.99,1729.86,No
34401026,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),108.73,2939.6,No
0a01729e,Female,1,No,Yes,16,No,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,66.33,438.1,No
b104404d,Female,1,No,No,51,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,108.04,3626.15,No
753191b4,Male,0,No,No,17,No,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),77.42,6264.68,No
15345657,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.8,7835.39,No
67e153a7,Male,1,Yes,No,39,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No,One year,Yes,Electronic check,113.79,5016.48,No
fdcc3831,Male,1,Yes,Yes,26,No,No,No,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,110.97,7229.6,Yes
9330caa3,Male,1,Yes,No,4,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No,Two year,No,Credit card (automatic),90.27,5797.35,Yes
4140cdb6,Male,0,No,No,33,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,55.83,5034.18,Yes
15b9aa9d,Female,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,89.58,165.17,Yes
a59b3645,Female,1,No,Yes,22,No,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),116.38,3049.82,No
4bd6a351,Male,0,No,No,38,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,One year,No,Mailed check,20.22,4704.93,No
b7badb3f,Male,1,Yes,No,33,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,102.63,3558.92,Yes
d632d78f,Female,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),51.44,4719.47,Yes
36059815,Female,1,Yes,No,25,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.57,5704.31,No
76184468,Male,1,No,Yes,52,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,35.42,2261.56,Yes
2c8e4542,Female,0,Yes,No,3,No,Yes,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Mailed check,82.06,2960.35,No
c18b8c1d,Female,1,No,Yes,33,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),32.52,7672.62,No
ba44043c,Male,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,111.96,534.0,No
3220f869,Male,0,Yes,Yes,3,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,77.28,2917.81,No
a8fa9d11,Male,1,Yes,Yes,44,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),74.53,3494.33,No
8b4d4276,Male,1,Yes,No,23,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,No,Credit card (automatic),108.2,7465.58,No
48ef82cc,Male,1,No,Yes,44,No,No phone service,DSL,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Mailed check,26.1,2815.28,No
6cec871b,Female,0,No,No,3,No,No phone service,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),110.31,3002.79,No
03298851,Male,0,No,No,59,No,No,No,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Credit card (automatic),41.67,6706.73,No
8802b348,Female,0,No,No,63,No,Yes,No,No internet service,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),47.89,1287.48,Yes
cf62902a,Female,1,Yes,No,47,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,One year,Yes,Credit card (automatic),96.82,7768.71,Yes
7a4cb16d,Male,1,Yes,Yes,59,No,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,28.56,4925.41,No
cc02c45b,Male,1,Yes,No,70,No,Yes,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.62,440.67,No
0909663b,Female,1,No,No,41,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,One year,No,Electronic check,92.1,5471.34,No
43a013e6,Male,0,Yes,No,16,Yes,Yes,DSL,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),27.83,6087.67,No
fe4db272,Female,1,Yes,Yes,25,No,No phone service,No,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,116.58,716.04,No
e8bf37bf,Female,0,Yes,No,55,No,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,102.63,6224.22,No
6c7bd015,Male,1,Yes,No,42,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.83,4441.52,Yes
667e3b6a,Female,1,No,Yes,24,No,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.24,2733.28,Yes
b70b01b0,Male,0,No,No,44,No,No,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),81.24,3302.55,Yes
27af44c1,Male,0,No,Yes,19,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.3,2489.88,Yes
db7f2c92,Female,0,No,No,1,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),71.58,7950.77,Yes
528a7e13,Female,1,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),42.14,1391.1,No
